 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|                          Encoder statistics. This file is generated during first encoding session, new sessions will be appended                                                                                                                                                                                 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|     ver     | Date  | Time  |               Sequence                 | #Img |P/MbInt| QPI| QPP| QPB| Format  |Iperiod| #B | FMES | Hdmd | S.R |#Ref | Freq |Coding|RD-opt|Intra upd|8x8Tr| SNRY 1| SNRU 1| SNRV 1| SNRY N| SNRU N| SNRV N|#Bitr I|#Bitr P|#Bitr B|#Bitr IPB|     Total Time   |      Me Time     |
| 18.6/(FRExt)| 09/17 | 15:28 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.427| 41.282| 42.818| 37.009| 41.016| 42.675| 219840| 120800|      0|   342320|          16301   |          15033   |
| 18.6/(FRExt)| 09/17 | 15:55 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.427| 41.282| 42.818| 37.009| 41.016| 42.675| 219840| 120800|      0|   342320|          16164   |          14910   |
| 18.6/(FRExt)| 09/17 | 16:40 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.427| 41.282| 42.818| 37.020| 41.046| 42.693| 219840| 122240|      0|   343760|          17146   |          15867   |
| 18.6/(FRExt)| 09/17 | 16:46 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.427| 41.282| 42.818| 37.009| 41.016| 42.675| 219840| 120800|      0|   342320|          45819   |          14668   |
| 18.6/(FRExt)| 09/17 | 16:49 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.427| 41.282| 42.818| 37.020| 41.046| 42.693| 219840| 122240|      0|   343760|          24875   |          15402   |
| 18.6/(FRExt)| 09/17 | 16:55 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.427| 41.282| 42.818| 37.020| 41.046| 42.693| 219840| 123360|      0|   344880|          16084   |          14829   |
| 18.6/(FRExt)| 09/17 | 20:28 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 217680| 123440|      0|   342800|          27369   |          14986   |
| 18.6/(FRExt)| 09/17 | 21:05 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 217680| 123440|      0|   342800|        1414936   |          14775   |
| 18.6/(FRExt)| 09/17 | 22:08 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 217680| 123440|      0|   342800|          40058   |          14986   |
| 18.6/(FRExt)| 09/18 | 08:44 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 217680| 123440|      0|   342800|          29435   |          14253   |
